match_id,utc_date,matchday,attendance,team,formation,home_or_away,winner,full_time_home,full_time_away,ball_possession,corner_kicks,fouls,free_kicks,goal_kicks,offsides,red_cards,yellow_cards,yellow_red_cards,saves,shots,shots_on_goal,shots_off_goal,throw_ins,goals_scored,goals_suffered
503964,2024-09-29T19:30:00Z,7,11888,Rio Ave FC,3-4-2-1,away,HOME_TEAM,4,0,46.0,5.0,9.0,19.0,12.0,8.0,0,1,0,5.0,14.0,4.0,5.0,13.0,0,4
503967,2024-09-29T19:30:00Z,7,1320,CD Santa Clara,3-4-3,home,HOME_TEAM,1,0,59.0,3.0,11.0,10.0,3.0,3.0,0,3,0,2.0,16.0,4.0,8.0,27.0,1,0
503967,2024-09-29T19:30:00Z,7,1320,Boavista FC,5-4-1,away,HOME_TEAM,1,0,41.0,0.0,9.0,14.0,12.0,1.0,0,3,0,3.0,3.0,2.0,1.0,22.0,0,1
503969,2024-09-30T19:15:00Z,7,1615,AVS,4-2-3-1,home,DRAW,0,0,58.0,6.0,17.0,9.0,4.0,0.0,0,4,0,3.0,10.0,1.0,8.0,30.0,0,0
503969,2024-09-30T19:15:00Z,7,1615,SC Farense,5-4-1,away,DRAW,0,0,42.0,3.0,9.0,17.0,13.0,0.0,0,3,0,1.0,7.0,3.0,3.0,21.0,0,0
503959,2024-10-04T19:15:00Z,8,2708,Rio Ave FC,3-4-3,home,DRAW,1,1,49.0,11.0,17.0,18.0,4.0,6.0,0,4,0,2.0,11.0,6.0,3.0,23.0,1,1
503959,2024-10-04T19:15:00Z,8,2708,FC Famalicão,4-2-3-1,away,DRAW,1,1,51.0,7.0,13.0,23.0,6.0,5.0,0,3,0,5.0,8.0,3.0,2.0,23.0,1,1
503958,2024-10-05T14:30:00Z,8,1798,Moreirense FC,4-2-3-1,home,HOME_TEAM,1,0,55.0,1.0,10.0,16.0,5.0,0.0,0,0,0,6.0,10.0,2.0,5.0,31.0,1,0
503958,2024-10-05T14:30:00Z,8,1798,CD Santa Clara,3-4-3,away,HOME_TEAM,1,0,45.0,7.0,14.0,10.0,9.0,2.0,0,3,0,2.0,11.0,6.0,2.0,21.0,0,1
503960,2024-10-05T14:30:00Z,8,2709,Gil Vicente FC,4-3-3,home,HOME_TEAM,3,0,55.0,0.0,12.0,17.0,7.0,2.0,0,2,0,2.0,6.0,4.0,2.0,18.0,3,0
503960,2024-10-05T14:30:00Z,8,2709,CF Estrela da Amadora,4-3-3,away,HOME_TEAM,3,0,45.0,8.0,16.0,14.0,2.0,1.0,0,1,0,2.0,8.0,2.0,3.0,18.0,0,3
503954,2024-10-05T17:00:00Z,8,1113,FC Arouca,3-4-3,home,DRAW,1,1,59.0,5.0,7.0,14.0,9.0,2.0,0,3,0,2.0,10.0,2.0,7.0,30.0,1,1
503954,2024-10-05T17:00:00Z,8,1113,AVS,4-2-3-1,away,DRAW,1,1,41.0,7.0,12.0,9.0,13.0,2.0,0,2,0,1.0,12.0,3.0,5.0,22.0,1,1
503957,2024-10-05T19:30:00Z,8,42887,Sporting Clube de Portugal,3-4-3,home,HOME_TEAM,2,0,79.0,5.0,9.0,15.0,3.0,1.0,0,1,0,1.0,23.0,6.0,10.0,22.0,2,0
503957,2024-10-05T19:30:00Z,8,42887,Casa Pia AC,3-4-3,away,HOME_TEAM,2,0,21.0,3.0,11.0,10.0,18.0,4.0,0,2,0,4.0,5.0,1.0,3.0,6.0,0,2
503956,2024-10-06T14:30:00Z,8,15961,Vitória SC,4-3-3,home,DRAW,2,2,59.0,6.0,17.0,16.0,8.0,1.0,0,4,0,2.0,10.0,3.0,4.0,16.0,2,2
503956,2024-10-06T14:30:00Z,8,15961,Boavista FC,5-3-2,away,DRAW,2,2,41.0,5.0,15.0,18.0,10.0,1.0,0,5,0,1.0,9.0,4.0,3.0,19.0,2,2
503961,2024-10-06T14:30:00Z,8,4921,SC Farense,3-4-3,home,HOME_TEAM,1,0,49.0,5.0,17.0,11.0,7.0,2.0,0,4,0,2.0,15.0,2.0,9.0,26.0,1,0
503961,2024-10-06T14:30:00Z,8,4921,GD Estoril Praia,4-3-3,away,HOME_TEAM,1,0,51.0,4.0,11.0,19.0,11.0,0.0,0,3,0,1.0,7.0,2.0,3.0,16.0,0,1
503953,2024-10-06T19:30:00Z,8,44813,FC Porto,4-2-3-1,home,HOME_TEAM,2,1,54.0,1.0,13.0,9.0,14.0,2.0,0,2,0,3.0,7.0,3.0,3.0,21.0,2,1
503953,2024-10-06T19:30:00Z,8,44813,Sporting Clube de Braga,4-2-3-1,away,HOME_TEAM,2,1,46.0,5.0,6.0,15.0,5.0,3.0,0,2,0,1.0,14.0,4.0,7.0,29.0,1,2
503944,2024-10-25T17:45:00Z,9,1004,Casa Pia AC,3-4-2-1,home,HOME_TEAM,1,0,45.0,7.0,17.0,14.0,18.0,0.0,1,3,0,7.0,9.0,5.0,3.0,16.0,1,0
503944,2024-10-25T17:45:00Z,9,1004,CD Nacional,4-3-3,away,HOME_TEAM,1,0,55.0,7.0,11.0,17.0,5.0,3.0,0,3,0,4.0,20.0,6.0,12.0,18.0,0,1
503951,2024-10-25T19:45:00Z,9,1676,CD Santa Clara,3-4-2-1,home,HOME_TEAM,2,1,41.0,6.0,16.0,18.0,6.0,0.0,0,3,0,0.0,14.0,2.0,9.0,16.0,2,1
503951,2024-10-25T19:45:00Z,9,1676,Gil Vicente FC,4-3-3,away,HOME_TEAM,2,1,59.0,4.0,16.0,16.0,9.0,2.0,0,5,0,0.0,7.0,1.0,3.0,25.0,1,2
503950,2024-10-26T14:30:00Z,9,1686,GD Estoril Praia,4-3-3,home,HOME_TEAM,4,1,31.0,6.0,18.0,18.0,10.0,0.0,0,4,0,4.0,12.0,5.0,6.0,17.0,4,1
503950,2024-10-26T14:30:00Z,9,1686,FC Arouca,4-2-3-1,away,HOME_TEAM,4,1,69.0,9.0,15.0,18.0,8.0,3.0,0,2,0,1.0,12.0,3.0,7.0,13.0,1,4
503946,2024-10-26T17:00:00Z,9,3697,Boavista FC,3-4-1-2,home,AWAY_TEAM,0,2,49.0,4.0,17.0,15.0,7.0,2.0,0,1,0,6.0,12.0,4.0,6.0,28.0,0,2
503946,2024-10-26T17:00:00Z,9,3697,Moreirense FC,4-2-3-1,away,AWAY_TEAM,0,2,51.0,3.0,14.0,19.0,10.0,1.0,0,3,0,4.0,16.0,8.0,7.0,20.0,2,0
503949,2024-10-26T19:30:00Z,9,4520,FC Famalicão,4-2-3-1,home,AWAY_TEAM,0,3,51.0,4.0,7.0,12.0,9.0,3.0,0,1,0,7.0,5.0,1.0,3.0,16.0,0,3
503949,2024-10-26T19:30:00Z,9,4520,Sporting Clube de Portugal,3-4-2-1,away,AWAY_TEAM,0,3,49.0,8.0,10.0,10.0,3.0,2.0,0,1,0,1.0,22.0,10.0,6.0,24.0,3,0
503948,2024-10-27T15:30:00Z,9,12841,Sporting Clube de Braga,3-4-1-2,home,HOME_TEAM,2,0,66.0,10.0,12.0,14.0,4.0,2.0,0,1,0,1.0,15.0,5.0,6.0,19.0,2,0
503948,2024-10-27T15:30:00Z,9,12841,SC Farense,5-4-1,away,HOME_TEAM,2,0,34.0,3.0,12.0,14.0,12.0,2.0,0,2,0,3.0,3.0,1.0,1.0,24.0,0,2
503945,2024-10-27T18:00:00Z,9,58961,Sport Lisboa e Benfica,4-2-3-1,home,HOME_TEAM,5,0,54.0,8.0,12.0,13.0,4.0,4.0,0,1,0,0.0,24.0,12.0,8.0,26.0,5,0
503945,2024-10-27T18:00:00Z,9,58961,Rio Ave FC,5-4-1,away,HOME_TEAM,5,0,46.0,2.0,10.0,16.0,9.0,3.0,0,1,0,7.0,4.0,0.0,3.0,22.0,0,5
503947,2024-10-27T20:30:00Z,9,2319,CF Estrela da Amadora,3-4-3,home,DRAW,2,2,46.0,3.0,15.0,17.0,7.0,1.0,0,2,0,2.0,5.0,2.0,3.0,28.0,2,2
503947,2024-10-27T20:30:00Z,9,2319,Vitória SC,4-2-3-1,away,DRAW,2,2,54.0,4.0,15.0,16.0,8.0,2.0,0,3,0,0.0,9.0,3.0,3.0,27.0,2,2
503952,2024-10-28T20:15:00Z,9,4795,AVS,4-2-3-1,home,AWAY_TEAM,0,5,34.0,2.0,8.0,11.0,6.0,0.0,0,2,0,4.0,5.0,1.0,2.0,19.0,0,5
503952,2024-10-28T20:15:00Z,9,4795,FC Porto,4-2-3-1,away,AWAY_TEAM,0,5,66.0,3.0,11.0,8.0,4.0,0.0,0,1,0,1.0,11.0,9.0,2.0,17.0,5,0
503940,2024-11-01T20:15:00Z,10,41282,Sporting Clube de Portugal,3-4-2-1,home,HOME_TEAM,5,1,67.0,12.0,13.0,15.0,9.0,0.0,0,0,0,3.0,15.0,7.0,3.0,13.0,5,1
503940,2024-11-01T20:15:00Z,10,41282,CF Estrela da Amadora,5-4-1,away,HOME_TEAM,5,1,33.0,2.0,14.0,13.0,10.0,1.0,0,4,0,2.0,8.0,4.0,3.0,10.0,1,5
503942,2024-11-02T15:30:00Z,10,2323,Rio Ave FC,3-4-3,home,DRAW,2,2,46.0,3.0,15.0,18.0,11.0,4.0,0,3,0,0.0,9.0,5.0,3.0,21.0,2,2
503942,2024-11-02T15:30:00Z,10,2323,Casa Pia AC,3-4-3,away,DRAW,2,2,54.0,2.0,18.0,19.0,8.0,0.0,0,3,0,3.0,6.0,2.0,3.0,21.0,2,2
503937,2024-11-02T18:00:00Z,10,12649,SC Farense,5-4-1,home,AWAY_TEAM,1,2,29.0,3.0,10.0,9.0,10.0,0.0,0,1,0,6.0,7.0,4.0,1.0,16.0,1,2
503937,2024-11-02T18:00:00Z,10,12649,Sport Lisboa e Benfica,4-3-3,away,AWAY_TEAM,1,2,71.0,8.0,5.0,10.0,3.0,4.0,0,0,0,3.0,16.0,8.0,4.0,22.0,2,1
503938,2024-11-02T20:30:00Z,10,4221,Gil Vicente FC,4-3-3,home,AWAY_TEAM,1,2,66.0,7.0,14.0,11.0,11.0,1.0,0,3,0,2.0,14.0,2.0,9.0,19.0,1,2
503938,2024-11-02T20:30:00Z,10,4221,Boavista FC,4-4-2,away,AWAY_TEAM,1,2,34.0,2.0,11.0,15.0,14.0,0.0,0,2,0,1.0,11.0,4.0,7.0,21.0,2,1
503943,2024-11-03T15:30:00Z,10,2429,AVS,4-2-3-1,home,AWAY_TEAM,2,3,43.0,4.0,17.0,13.0,15.0,0.0,0,4,0,3.0,10.0,6.0,4.0,23.0,2,3
503943,2024-11-03T15:30:00Z,10,2429,FC Famalicão,4-2-3-1,away,AWAY_TEAM,2,3,57.0,0.0,11.0,17.0,8.0,2.0,0,1,0,4.0,18.0,6.0,11.0,27.0,3,2
503935,2024-11-03T18:00:00Z,10,1631,FC Arouca,4-2-3-1,home,AWAY_TEAM,1,2,59.0,12.0,8.0,18.0,11.0,1.0,0,3,0,0.0,12.0,4.0,4.0,29.0,1,2
503935,2024-11-03T18:00:00Z,10,1631,Sporting Clube de Braga,4-2-3-1,away,AWAY_TEAM,1,2,41.0,4.0,15.0,9.0,7.0,3.0,0,2,0,3.0,13.0,2.0,8.0,18.0,2,1
503936,2024-11-03T18:00:00Z,10,18031,Vitória SC,4-3-3,home,HOME_TEAM,1,0,53.0,9.0,16.0,17.0,9.0,1.0,0,0,0,2.0,10.0,5.0,4.0,25.0,1,0
503936,2024-11-03T18:00:00Z,10,18031,Moreirense FC,4-2-3-1,away,HOME_TEAM,1,0,47.0,4.0,17.0,17.0,6.0,0.0,0,1,0,4.0,8.0,2.0,3.0,17.0,0,1
503941,2024-11-03T20:30:00Z,10,39019,FC Porto,4-2-3-1,home,HOME_TEAM,4,0,69.0,9.0,7.0,9.0,3.0,1.0,0,0,0,4.0,15.0,9.0,3.0,19.0,4,0
503941,2024-11-03T20:30:00Z,10,39019,GD Estoril Praia,4-3-3,away,HOME_TEAM,4,0,31.0,5.0,9.0,8.0,7.0,0.0,0,2,0,5.0,9.0,4.0,2.0,7.0,0,4
503939,2024-11-04T20:15:00Z,10,1425,CD Nacional,4-3-3,home,HOME_TEAM,2,0,36.0,2.0,15.0,12.0,13.0,1.0,0,4,0,4.0,7.0,3.0,2.0,15.0,2,0
503939,2024-11-04T20:15:00Z,10,1425,CD Santa Clara,3-4-3,away,HOME_TEAM,2,0,64.0,6.0,12.0,16.0,6.0,0.0,0,7,0,1.0,18.0,4.0,5.0,17.0,0,2
503932,2024-11-08T20:15:00Z,11,1316,Moreirense FC,4-2-3-1,home,HOME_TEAM,3,2,47.0,3.0,17.0,23.0,8.0,1.0,0,2,0,3.0,11.0,8.0,3.0,20.0,3,2
503932,2024-11-08T20:15:00Z,11,1316,Gil Vicente FC,4-3-3,away,HOME_TEAM,3,2,53.0,4.0,22.0,18.0,8.0,1.0,0,5,0,5.0,10.0,5.0,5.0,17.0,2,3
503929,2024-11-09T15:30:00Z,11,1202,Casa Pia AC,3-4-2-1,home,DRAW,1,1,66.0,4.0,13.0,16.0,5.0,1.0,0,4,0,2.0,12.0,2.0,6.0,25.0,1,1
503929,2024-11-09T15:30:00Z,11,1202,SC Farense,3-4-3,away,DRAW,1,1,34.0,2.0,16.0,14.0,8.0,0.0,0,3,0,1.0,8.0,3.0,2.0,17.0,1,1
503931,2024-11-09T15:30:00Z,11,1912,GD Estoril Praia,4-3-3,home,DRAW,0,0,54.0,10.0,14.0,17.0,6.0,2.0,0,2,0,2.0,9.0,1.0,4.0,26.0,0,0
503931,2024-11-09T15:30:00Z,11,1912,AVS,4-2-3-1,away,DRAW,0,0,46.0,6.0,11.0,16.0,6.0,6.0,0,0,0,1.0,9.0,2.0,3.0,23.0,0,0
503933,2024-11-09T18:00:00Z,11,3551,FC Famalicão,4-2-3-1,home,DRAW,0,0,50.0,4.0,19.0,15.0,4.0,2.0,0,5,0,1.0,6.0,2.0,1.0,21.0,0,0
503933,2024-11-09T18:00:00Z,11,3551,FC Arouca,4-2-3-1,away,DRAW,0,0,50.0,8.0,13.0,21.0,5.0,2.0,0,3,0,2.0,7.0,1.0,2.0,28.0,0,0
503926,2024-11-09T20:30:00Z,11,4495,Boavista FC,4-4-2,home,AWAY_TEAM,0,2,51.0,7.0,10.0,17.0,5.0,5.0,1,4,0,0.0,17.0,4.0,8.0,14.0,0,2
503926,2024-11-09T20:30:00Z,11,4495,Rio Ave FC,4-3-3,away,AWAY_TEAM,0,2,49.0,2.0,17.0,15.0,17.0,0.0,1,3,0,4.0,6.0,2.0,2.0,14.0,2,0
503930,2024-11-10T15:30:00Z,11,3386,CF Estrela da Amadora,3-4-3,home,HOME_TEAM,2,0,49.0,10.0,11.0,11.0,11.0,1.0,0,1,0,5.0,14.0,3.0,10.0,18.0,2,0
503930,2024-11-10T15:30:00Z,11,3386,CD Nacional,3-5-2,away,HOME_TEAM,2,0,51.0,4.0,11.0,12.0,14.0,0.0,0,1,0,2.0,13.0,5.0,6.0,21.0,0,2
503934,2024-11-10T16:30:00Z,11,2512,CD Santa Clara,3-4-3,home,HOME_TEAM,1,0,37.0,9.0,16.0,17.0,7.0,1.0,0,5,0,2.0,17.0,6.0,10.0,22.0,1,0
503934,2024-11-10T16:30:00Z,11,2512,Vitória SC,4-3-3,away,HOME_TEAM,1,0,63.0,4.0,17.0,17.0,15.0,0.0,0,4,0,5.0,3.0,2.0,1.0,13.0,0,1
503928,2024-11-10T18:45:00Z,11,20585,Sporting Clube de Braga,3-4-2-1,home,AWAY_TEAM,2,4,29.0,0.0,20.0,14.0,10.0,2.0,0,5,0,3.0,4.0,3.0,0.0,13.0,2,4
503928,2024-11-10T18:45:00Z,11,20585,Sporting Clube de Portugal,3-4-3,away,AWAY_TEAM,2,4,71.0,5.0,13.0,22.0,3.0,1.0,0,4,0,1.0,11.0,6.0,3.0,19.0,4,2
503927,2024-11-10T20:45:00Z,11,63342,Sport Lisboa e Benfica,4-2-3-1,home,HOME_TEAM,4,1,41.0,2.0,10.0,13.0,8.0,6.0,0,2,0,2.0,15.0,7.0,5.0,21.0,4,1
503927,2024-11-10T20:45:00Z,11,63342,FC Porto,4-2-3-1,away,HOME_TEAM,4,1,59.0,2.0,12.0,16.0,8.0,1.0,0,6,0,4.0,7.0,3.0,3.0,22.0,1,4
503924,2024-11-29T20:15:00Z,12,5178,SC Farense,3-4-3,home,HOME_TEAM,1,0,44.0,3.0,20.0,20.0,11.0,1.0,0,4,0,3.0,10.0,2.0,6.0,28.0,1,0
503924,2024-11-29T20:15:00Z,12,5178,CF Estrela da Amadora,3-4-3,away,HOME_TEAM,1,0,56.0,6.0,18.0,21.0,8.0,2.0,0,2,0,1.0,12.0,3.0,7.0,30.0,0,1
503923,2024-11-30T15:30:00Z,12,2009,Rio Ave FC,4-3-3,home,HOME_TEAM,3,2,45.0,2.0,14.0,19.0,9.0,1.0,0,3,0,2.0,9.0,4.0,3.0,21.0,3,2
503923,2024-11-30T15:30:00Z,12,2009,Moreirense FC,4-2-3-1,away,HOME_TEAM,3,2,55.0,4.0,16.0,15.0,7.0,3.0,0,3,0,1.0,7.0,2.0,3.0,21.0,2,3
503921,2024-11-30T18:00:00Z,12,1516,CD Nacional,4-2-3-1,home,DRAW,0,0,59.0,4.0,14.0,14.0,11.0,0.0,0,1,0,2.0,20.0,8.0,7.0,23.0,0,0
503921,2024-11-30T18:00:00Z,12,1516,Boavista FC,4-4-2,away,DRAW,0,0,41.0,7.0,13.0,14.0,11.0,1.0,0,2,0,8.0,10.0,2.0,5.0,17.0,0,0
503922,2024-11-30T20:30:00Z,12,41681,Sporting Clube de Portugal,3-4-2-1,home,AWAY_TEAM,0,1,73.0,8.0,8.0,19.0,1.0,1.0,0,2,0,2.0,17.0,4.0,8.0,23.0,0,1
503922,2024-11-30T20:30:00Z,12,41681,CD Santa Clara,5-4-1,away,AWAY_TEAM,0,1,27.0,2.0,18.0,9.0,16.0,1.0,0,8,0,4.0,4.0,3.0,1.0,17.0,1,0
503917,2024-12-01T15:30:00Z,12,2047,GD Estoril Praia,3-4-3,home,HOME_TEAM,2,1,48.0,5.0,16.0,20.0,6.0,3.0,0,2,0,0.0,11.0,5.0,3.0,18.0,2,1
503917,2024-12-01T15:30:00Z,12,2047,FC Famalicão,4-2-3-1,away,HOME_TEAM,2,1,52.0,7.0,17.0,19.0,8.0,3.0,0,4,0,3.0,4.0,1.0,2.0,24.0,1,2
503918,2024-12-01T18:00:00Z,12,4644,FC Arouca,4-3-3,home,AWAY_TEAM,0,2,47.0,5.0,13.0,14.0,5.0,0.0,0,2,0,5.0,11.0,5.0,4.0,18.0,0,2
503918,2024-12-01T18:00:00Z,12,4644,Sport Lisboa e Benfica,4-3-3,away,AWAY_TEAM,0,2,53.0,6.0,10.0,13.0,12.0,4.0,0,3,0,5.0,10.0,6.0,1.0,14.0,2,0
503920,2024-12-01T20:30:00Z,12,2579,AVS,5-3-2,home,AWAY_TEAM,0,1,32.0,2.0,11.0,17.0,5.0,3.0,1,3,0,6.0,5.0,1.0,2.0,12.0,0,1
503920,2024-12-01T20:30:00Z,12,2579,Sporting Clube de Braga,3-4-3,away,AWAY_TEAM,0,1,68.0,9.0,15.0,14.0,4.0,2.0,0,1,0,1.0,17.0,6.0,3.0,22.0,1,0
503919,2024-12-02T18:45:00Z,12,11317,Vitória SC,4-2-3-1,home,HOME_TEAM,4,0,57.0,9.0,20.0,14.0,5.0,3.0,0,1,0,0.0,18.0,5.0,4.0,15.0,4,0
503919,2024-12-02T18:45:00Z,12,11317,Gil Vicente FC,4-2-3-1,away,HOME_TEAM,4,0,43.0,2.0,11.0,23.0,12.0,3.0,0,2,0,4.0,3.0,0.0,3.0,15.0,0,4
503925,2024-12-02T20:45:00Z,12,32810,FC Porto,4-2-3-1,home,HOME_TEAM,2,0,64.0,8.0,14.0,13.0,6.0,2.0,0,3,0,2.0,17.0,9.0,5.0,24.0,2,0
503925,2024-12-02T20:45:00Z,12,32810,Casa Pia AC,3-4-3,away,HOME_TEAM,2,0,36.0,6.0,13.0,16.0,8.0,0.0,0,0,0,7.0,10.0,2.0,5.0,11.0,0,2
503912,2024-12-05T20:15:00Z,13,5154,Moreirense FC,4-2-3-1,home,HOME_TEAM,2,1,35.0,4.0,16.0,17.0,15.0,1.0,0,3,0,4.0,8.0,4.0,2.0,15.0,2,1
503912,2024-12-05T20:15:00Z,13,5154,Sporting Clube de Portugal,3-4-2-1,away,HOME_TEAM,2,1,65.0,6.0,15.0,17.0,2.0,2.0,0,1,0,2.0,17.0,4.0,8.0,21.0,1,2
503910,2024-12-06T20:15:00Z,13,9071,Sporting Clube de Braga,3-4-2-1,home,DRAW,2,2,49.0,3.0,17.0,21.0,7.0,2.0,0,3,0,1.0,14.0,6.0,4.0,23.0,2,2
503910,2024-12-06T20:15:00Z,13,9071,GD Estoril Praia,3-4-2-1,away,DRAW,2,2,51.0,2.0,20.0,19.0,6.0,1.0,0,5,0,4.0,9.0,3.0,4.0,15.0,2,2
503911,2024-12-07T15:30:00Z,13,2643,Gil Vicente FC,4-3-3,home,HOME_TEAM,2,1,55.0,6.0,12.0,16.0,8.0,1.0,0,3,0,4.0,17.0,5.0,8.0,25.0,2,1
503911,2024-12-07T15:30:00Z,13,2643,CD Nacional,4-4-1-1,away,HOME_TEAM,2,1,45.0,7.0,14.0,13.0,9.0,2.0,0,4,0,3.0,12.0,5.0,3.0,16.0,1,2
503909,2024-12-07T18:00:00Z,13,58839,Sport Lisboa e Benfica,4-3-3,home,HOME_TEAM,1,0,57.0,6.0,9.0,13.0,12.0,1.0,0,3,0,2.0,7.0,1.0,3.0,28.0,1,0
503909,2024-12-07T18:00:00Z,13,58839,Vitória SC,4-2-3-1,away,HOME_TEAM,1,0,43.0,9.0,12.0,10.0,7.0,1.0,0,1,0,0.0,9.0,1.0,6.0,23.0,0,1
503915,2024-12-07T18:00:00Z,13,1564,CD Santa Clara,3-4-3,home,HOME_TEAM,1,0,50.0,6.0,13.0,18.0,4.0,5.0,0,2,0,2.0,8.0,3.0,4.0,19.0,1,0
503915,2024-12-07T18:00:00Z,13,1564,Rio Ave FC,4-3-3,away,HOME_TEAM,1,0,50.0,2.0,17.0,18.0,4.0,1.0,0,4,0,2.0,5.0,2.0,2.0,22.0,0,1
503916,2024-12-07T20:30:00Z,13,4499,FC Famalicão,4-2-3-1,home,DRAW,1,1,34.0,3.0,10.0,16.0,12.0,1.0,0,2,0,3.0,2.0,1.0,1.0,13.0,1,1
503916,2024-12-07T20:30:00Z,13,4499,FC Porto,4-2-3-1,away,DRAW,1,1,66.0,5.0,14.0,11.0,3.0,2.0,0,3,0,1.0,17.0,4.0,6.0,23.0,1,1
503908,2024-12-08T15:30:00Z,13,3845,Boavista FC,4-4-1-1,home,DRAW,1,1,49.0,5.0,7.0,17.0,3.0,0.0,0,2,1,4.0,11.0,4.0,5.0,24.0,1,1
503908,2024-12-08T15:30:00Z,13,3845,SC Farense,3-4-3,away,DRAW,1,1,51.0,4.0,16.0,7.0,14.0,1.0,0,3,1,3.0,10.0,5.0,4.0,15.0,1,1
503913,2024-12-08T18:00:00Z,13,1147,Casa Pia AC,3-4-2-1,home,DRAW,1,1,48.0,6.0,3.0,6.0,5.0,0.0,0,0,0,1.0,6.0,4.0,1.0,20.0,1,1
503913,2024-12-08T18:00:00Z,13,1147,AVS,3-4-2-1,away,DRAW,1,1,52.0,3.0,5.0,3.0,4.0,1.0,0,4,0,3.0,3.0,2.0,1.0,12.0,1,1
503914,2024-12-09T20:15:00Z,13,2083,CF Estrela da Amadora,3-4-2-1,home,HOME_TEAM,2,1,51.0,2.0,13.0,21.0,5.0,6.0,0,4,0,3.0,8.0,2.0,4.0,22.0,2,1
503914,2024-12-09T20:15:00Z,13,2083,FC Arouca,4-3-3,away,HOME_TEAM,2,1,49.0,7.0,19.0,19.0,8.0,2.0,0,2,0,1.0,9.0,4.0,3.0,35.0,1,2
503899,2024-12-14T15:30:00Z,14,4761,SC Farense,3-4-3,home,AWAY_TEAM,0,1,51.0,7.0,9.0,13.0,6.0,2.0,0,3,0,1.0,12.0,4.0,6.0,23.0,0,1
503899,2024-12-14T15:30:00Z,14,4761,Gil Vicente FC,4-2-3-1,away,AWAY_TEAM,0,1,49.0,1.0,13.0,11.0,11.0,0.0,1,2,0,4.0,5.0,1.0,3.0,17.0,1,0
503904,2024-12-14T18:00:00Z,14,1471,CD Nacional,4-2-3-1,home,HOME_TEAM,1,0,51.0,10.0,13.0,13.0,6.0,0.0,0,0,0,1.0,10.0,5.0,3.0,17.0,1,0
503904,2024-12-14T18:00:00Z,14,1471,Moreirense FC,4-2-3-1,away,HOME_TEAM,1,0,49.0,2.0,12.0,13.0,9.0,1.0,0,3,0,4.0,4.0,1.0,2.0,25.0,0,1
503907,2024-12-14T20:30:00Z,14,34094,Sporting Clube de Portugal,3-4-3,home,HOME_TEAM,3,2,73.0,10.0,11.0,8.0,5.0,2.0,0,3,0,0.0,16.0,7.0,7.0,15.0,3,2
503907,2024-12-14T20:30:00Z,14,34094,Boavista FC,4-2-3-1,away,HOME_TEAM,3,2,27.0,1.0,6.0,13.0,8.0,2.0,0,3,0,4.0,3.0,2.0,0.0,15.0,2,3
503901,2024-12-15T15:30:00Z,14,1307,FC Arouca,4-2-3-1,home,HOME_TEAM,1,0,47.0,7.0,13.0,18.0,3.0,0.0,0,2,0,1.0,7.0,1.0,5.0,19.0,1,0
503901,2024-12-15T15:30:00Z,14,1307,CD Santa Clara,3-4-3,away,HOME_TEAM,1,0,53.0,2.0,16.0,13.0,9.0,2.0,0,2,0,0.0,2.0,1.0,1.0,21.0,0,1
503902,2024-12-15T18:00:00Z,14,5473,AVS,3-4-3,home,DRAW,1,1,52.0,0.0,5.0,8.0,11.0,0.0,0,2,0,0.0,9.0,4.0,5.0,17.0,1,1
503902,2024-12-15T18:00:00Z,14,5473,Sport Lisboa e Benfica,4-2-3-1,away,DRAW,1,1,48.0,3.0,6.0,5.0,8.0,2.0,0,2,0,3.0,9.0,1.0,8.0,17.0,1,1
503906,2024-12-15T20:30:00Z,14,1873,GD Estoril Praia,3-4-2-1,home,AWAY_TEAM,0,2,52.0,5.0,8.0,10.0,6.0,1.0,0,3,0,1.0,8.0,4.0,4.0,10.0,0,2
503906,2024-12-15T20:30:00Z,14,1873,Casa Pia AC,3-4-2-1,away,AWAY_TEAM,0,2,48.0,4.0,8.0,9.0,6.0,2.0,0,2,0,4.0,7.0,3.0,3.0,24.0,2,0
